PP_3251_2,PP_3265_1,PP_3265_2,PP_3265_3,PP_6014_1,PP_6014_2,PP_6015_1,PP_6036_1,PP_6036_2,PP_6038_1,PP_6038_2,PP_6127_1
864.7337155,758.6813656,758.6813656,758.6813656,983.9232815,983.9232815,1069.835142,1177.998368,1177.998368,1041.53321,1041.53321,878.7696412
866.3889346,758.6813656,758.6813656,758.6813656,985.8066457,985.8066457,1071.882953,1177.998368,1177.998368,1041.53321,1041.53321,878.7696412
865.6795551,758.7853658,758.7853658,758.7853658,984.9994896,984.9994896,1071.00532,1178.159848,1178.159848,1041.675984,1041.675984,878.8901031
865.6795551,758.4733652,758.4733652,758.4733652,984.9994896,984.9994896,1071.00532,1177.675407,1177.675407,1041.247663,1041.247663,878.5287173
866.8618543,758.5773654,758.5773654,758.5773654,986.3447498,986.3447498,1072.468042,1177.836887,1177.836887,1041.390437,1041.390437,878.6491793
866.1524748,758.6813656,758.6813656,758.6813656,985.5375937,985.5375937,1071.590409,1177.998368,1177.998368,1041.53321,1041.53321,878.7696412
867.0983142,758.9933662,758.9933662,758.9933662,986.6138018,986.6138018,1072.760587,1178.482808,1178.482808,1041.961531,1041.961531,879.1310269
866.3889346,758.5773654,758.5773654,758.5773654,985.8066457,985.8066457,1071.882953,1177.836887,1177.836887,1041.390437,1041.390437,878.6491793
866.1524748,758.1613647,758.1613647,758.1613647,985.5375937,985.5375937,1071.590409,1177.190966,1177.190966,1040.819342,1040.819342,878.1673316
868.0441537,757.9533643,757.9533643,757.9533643,987.6900099,987.6900099,1073.930765,1176.868006,1176.868006,1040.533795,1040.533795,877.9264078
867.0983142,757.7453639,757.7453639,757.7453639,986.6138018,986.6138018,1072.760587,1176.545045,1176.545045,1040.248248,1040.248248,877.685484
866.6253945,757.1213628,757.1213628,757.1213628,986.0756977,986.0756977,1072.175498,1175.576164,1175.576164,1039.391607,1039.391607,876.9627125
865.6795551,757.8493641,757.8493641,757.8493641,984.9994896,984.9994896,1071.00532,1176.706525,1176.706525,1040.391022,1040.391022,877.8059459
865.6795551,757.7453639,757.7453639,757.7453639,984.9994896,984.9994896,1071.00532,1176.545045,1176.545045,1040.248248,1040.248248,877.685484
864.7337155,758.5773654,758.5773654,758.5773654,983.9232815,983.9232815,1069.835142,1177.836887,1177.836887,1041.390437,1041.390437,878.6491793
864.2607958,757.3293632,757.3293632,757.3293632,983.3851774,983.3851774,1069.250053,1175.899124,1175.899124,1039.677154,1039.677154,877.2036363
864.7337155,757.0173626,757.0173626,757.0173626,983.9232815,983.9232815,1069.835142,1175.414684,1175.414684,1039.248833,1039.248833,876.8422506
863.7878761,757.225363,757.225363,757.225363,982.8470734,982.8470734,1068.664964,1175.737644,1175.737644,1039.53438,1039.53438,877.0831744
864.2607958,757.1213628,757.1213628,757.1213628,983.3851774,983.3851774,1069.250053,1175.576164,1175.576164,1039.391607,1039.391607,876.9627125
864.024336,757.1213628,757.1213628,757.1213628,983.1161254,983.1161254,1068.957509,1175.576164,1175.576164,1039.391607,1039.391607,876.9627125
866.3889346,756.8093622,756.8093622,756.8093622,985.8066457,985.8066457,1071.882953,1175.091723,1175.091723,1038.963286,1038.963286,876.6013268
864.4972557,755.9773607,755.9773607,755.9773607,983.6542295,983.6542295,1069.542598,1173.799881,1173.799881,1037.821097,1037.821097,875.6376315
866.3889346,756.2893613,756.2893613,756.2893613,985.8066457,985.8066457,1071.882953,1174.284322,1174.284322,1038.249418,1038.249418,875.9990172
865.6795551,756.8093622,756.8093622,756.8093622,984.9994896,984.9994896,1071.00532,1175.091723,1175.091723,1038.963286,1038.963286,876.6013268
866.3889346,756.8093622,756.8093622,756.8093622,985.8066457,985.8066457,1071.882953,1175.091723,1175.091723,1038.963286,1038.963286,876.6013268
865.4430952,757.0173626,757.0173626,757.0173626,984.7304376,984.7304376,1070.712775,1175.414684,1175.414684,1039.248833,1039.248833,876.8422506
866.6253945,757.225363,757.225363,757.225363,986.0756977,986.0756977,1072.175498,1175.737644,1175.737644,1039.53438,1039.53438,877.0831744
867.334774,757.1213628,757.1213628,757.1213628,986.8828538,986.8828538,1073.053131,1175.576164,1175.576164,1039.391607,1039.391607,876.9627125
867.8076938,757.0173626,757.0173626,757.0173626,987.4209579,987.4209579,1073.63822,1175.414684,1175.414684,1039.248833,1039.248833,876.8422506
868.7535332,757.3293632,757.3293632,757.3293632,988.497166,988.497166,1074.808398,1175.899124,1175.899124,1039.677154,1039.677154,877.2036363
867.8076938,757.7453639,757.7453639,757.7453639,987.4209579,987.4209579,1073.63822,1176.545045,1176.545045,1040.248248,1040.248248,877.685484
868.7535332,757.4333634,757.4333634,757.4333634,988.497166,988.497166,1074.808398,1176.060605,1176.060605,1039.819927,1039.819927,877.3240982
868.0441537,757.5373636,757.5373636,757.5373636,987.6900099,987.6900099,1073.930765,1176.222085,1176.222085,1039.962701,1039.962701,877.4445601
870.1722924,757.0173626,757.0173626,757.0173626,990.1114782,990.1114782,1076.563665,1175.414684,1175.414684,1039.248833,1039.248833,876.8422506
868.0441537,757.4333634,757.4333634,757.4333634,987.6900099,987.6900099,1073.930765,1176.060605,1176.060605,1039.819927,1039.819927,877.3240982
868.9899931,757.1213628,757.1213628,757.1213628,988.7662181,988.7662181,1075.100943,1175.576164,1175.576164,1039.391607,1039.391607,876.9627125
866.8618543,756.9133624,756.9133624,756.9133624,986.3447498,986.3447498,1072.468042,1175.253204,1175.253204,1039.106059,1039.106059,876.7217887
867.0983142,757.0173626,757.0173626,757.0173626,986.6138018,986.6138018,1072.760587,1175.414684,1175.414684,1039.248833,1039.248833,876.8422506
865.2066354,756.8093622,756.8093622,756.8093622,984.4613856,984.4613856,1070.420231,1175.091723,1175.091723,1038.963286,1038.963286,876.6013268
865.9160149,757.0173626,757.0173626,757.0173626,985.2685416,985.2685416,1071.297864,1175.414684,1175.414684,1039.248833,1039.248833,876.8422506
864.024336,757.1213628,757.1213628,757.1213628,983.1161254,983.1161254,1068.957509,1175.576164,1175.576164,1039.391607,1039.391607,876.9627125
865.2066354,757.3293632,757.3293632,757.3293632,984.4613856,984.4613856,1070.420231,1175.899124,1175.899124,1039.677154,1039.677154,877.2036363
863.5514163,757.7453639,757.7453639,757.7453639,982.5780213,982.5780213,1068.37242,1176.545045,1176.545045,1040.248248,1040.248248,877.685484
864.024336,757.5373636,757.5373636,757.5373636,983.1161254,983.1161254,1068.957509,1176.222085,1176.222085,1039.962701,1039.962701,877.4445601
865.2066354,757.225363,757.225363,757.225363,984.4613856,984.4613856,1070.420231,1175.737644,1175.737644,1039.53438,1039.53438,877.0831744
865.9160149,757.1213628,757.1213628,757.1213628,985.2685416,985.2685416,1071.297864,1175.576164,1175.576164,1039.391607,1039.391607,876.9627125
864.9701754,757.0173626,757.0173626,757.0173626,984.1923335,984.1923335,1070.127687,1175.414684,1175.414684,1039.248833,1039.248833,876.8422506
865.4430952,757.4333634,757.4333634,757.4333634,984.7304376,984.7304376,1070.712775,1176.060605,1176.060605,1039.819927,1039.819927,877.3240982
867.334774,757.8493641,757.8493641,757.8493641,986.8828538,986.8828538,1073.053131,1176.706525,1176.706525,1040.391022,1040.391022,877.8059459
866.6253945,757.6413637,757.6413637,757.6413637,986.0756977,986.0756977,1072.175498,1176.383565,1176.383565,1040.105474,1040.105474,877.5650221
866.8618543,757.9533643,757.9533643,757.9533643,986.3447498,986.3447498,1072.468042,1176.868006,1176.868006,1040.533795,1040.533795,877.9264078
867.334774,758.1613647,758.1613647,758.1613647,986.8828538,986.8828538,1073.053131,1177.190966,1177.190966,1040.819342,1040.819342,878.1673316
868.2806135,757.8493641,757.8493641,757.8493641,987.959062,987.959062,1074.223309,1176.706525,1176.706525,1040.391022,1040.391022,877.8059459
868.0441537,758.4733652,758.4733652,758.4733652,987.6900099,987.6900099,1073.930765,1177.675407,1177.675407,1041.247663,1041.247663,878.5287173
867.8076938,757.8493641,757.8493641,757.8493641,987.4209579,987.4209579,1073.63822,1176.706525,1176.706525,1040.391022,1040.391022,877.8059459
868.5170734,758.2653649,758.2653649,758.2653649,988.228114,988.228114,1074.515854,1177.352446,1177.352446,1040.962116,1040.962116,878.2877935
866.8618543,757.7453639,757.7453639,757.7453639,986.3447498,986.3447498,1072.468042,1176.545045,1176.545045,1040.248248,1040.248248,877.685484
868.2806135,757.0173626,757.0173626,757.0173626,987.959062,987.959062,1074.223309,1175.414684,1175.414684,1039.248833,1039.248833,876.8422506
866.6253945,756.7053621,756.7053621,756.7053621,986.0756977,986.0756977,1072.175498,1174.930243,1174.930243,1038.820512,1038.820512,876.4808649
866.6253945,756.4973617,756.4973617,756.4973617,986.0756977,986.0756977,1072.175498,1174.607282,1174.607282,1038.534965,1038.534965,876.239941
865.6795551,756.0813609,756.0813609,756.0813609,984.9994896,984.9994896,1071.00532,1173.961361,1173.961361,1037.963871,1037.963871,875.7580934
864.4972557,756.3933615,756.3933615,756.3933615,983.6542295,983.6542295,1069.542598,1174.445802,1174.445802,1038.392192,1038.392192,876.1194791
863.7878761,755.8733606,755.8733606,755.8733606,982.8470734,982.8470734,1068.664964,1173.638401,1173.638401,1037.678324,1037.678324,875.5171696
864.024336,756.2893613,756.2893613,756.2893613,983.1161254,983.1161254,1068.957509,1174.284322,1174.284322,1038.249418,1038.249418,875.9990172
863.5514163,756.8093622,756.8093622,756.8093622,982.5780213,982.5780213,1068.37242,1175.091723,1175.091723,1038.963286,1038.963286,876.6013268
861.6597374,756.9133624,756.9133624,756.9133624,980.4256051,980.4256051,1066.032064,1175.253204,1175.253204,1039.106059,1039.106059,876.7217887
861.6597374,757.4333634,757.4333634,757.4333634,980.4256051,980.4256051,1066.032064,1176.060605,1176.060605,1039.819927,1039.819927,877.3240982
861.6597374,757.4333634,757.4333634,757.4333634,980.4256051,980.4256051,1066.032064,1176.060605,1176.060605,1039.819927,1039.819927,877.3240982
861.4232775,757.8493641,757.8493641,757.8493641,980.156553,980.156553,1065.739519,1176.706525,1176.706525,1040.391022,1040.391022,877.8059459
862.3691169,756.9133624,756.9133624,756.9133624,981.2327612,981.2327612,1066.909697,1175.253204,1175.253204,1039.106059,1039.106059,876.7217887
863.3149563,757.4333634,757.4333634,757.4333634,982.3089693,982.3089693,1068.079875,1176.060605,1176.060605,1039.819927,1039.819927,877.3240982
864.7337155,757.8493641,757.8493641,757.8493641,983.9232815,983.9232815,1069.835142,1176.706525,1176.706525,1040.391022,1040.391022,877.8059459
864.9701754,757.7453639,757.7453639,757.7453639,984.1923335,984.1923335,1070.127687,1176.545045,1176.545045,1040.248248,1040.248248,877.685484
865.4430952,758.369365,758.369365,758.369365,984.7304376,984.7304376,1070.712775,1177.513926,1177.513926,1041.104889,1041.104889,878.4082554
866.1524748,758.2653649,758.2653649,758.2653649,985.5375937,985.5375937,1071.590409,1177.352446,1177.352446,1040.962116,1040.962116,878.2877935
866.6253945,758.2653649,758.2653649,758.2653649,986.0756977,986.0756977,1072.175498,1177.352446,1177.352446,1040.962116,1040.962116,878.2877935
866.8618543,758.1613647,758.1613647,758.1613647,986.3447498,986.3447498,1072.468042,1177.190966,1177.190966,1040.819342,1040.819342,878.1673316
865.9160149,758.889366,758.889366,758.889366,985.2685416,985.2685416,1071.297864,1178.321328,1178.321328,1041.818757,1041.818757,879.010565
865.2066354,758.6813656,758.6813656,758.6813656,984.4613856,984.4613856,1070.420231,1177.998368,1177.998368,1041.53321,1041.53321,878.7696412
866.6253945,758.4733652,758.4733652,758.4733652,986.0756977,986.0756977,1072.175498,1177.675407,1177.675407,1041.247663,1041.247663,878.5287173
866.6253945,758.2653649,758.2653649,758.2653649,986.0756977,986.0756977,1072.175498,1177.352446,1177.352446,1040.962116,1040.962116,878.2877935
865.6795551,757.5373636,757.5373636,757.5373636,984.9994896,984.9994896,1071.00532,1176.222085,1176.222085,1039.962701,1039.962701,877.4445601
862.8420366,757.4333634,757.4333634,757.4333634,981.7708652,981.7708652,1067.494786,1176.060605,1176.060605,1039.819927,1039.819927,877.3240982
864.7337155,757.8493641,757.8493641,757.8493641,983.9232815,983.9232815,1069.835142,1176.706525,1176.706525,1040.391022,1040.391022,877.8059459
857.6399197,757.5373636,757.5373636,757.5373636,975.8517205,975.8517205,1061.058808,1176.222085,1176.222085,1039.962701,1039.962701,877.4445601
855.7482408,757.3293632,757.3293632,757.3293632,973.6993043,973.6993043,1058.718452,1175.899124,1175.899124,1039.677154,1039.677154,877.2036363
856.6940802,757.7453639,757.7453639,757.7453639,974.7755124,974.7755124,1059.88863,1176.545045,1176.545045,1040.248248,1040.248248,877.685484
857.4034599,757.3293632,757.3293632,757.3293632,975.5826685,975.5826685,1060.766263,1175.899124,1175.899124,1039.677154,1039.677154,877.2036363
856.6940802,757.6413637,757.6413637,757.6413637,974.7755124,974.7755124,1059.88863,1176.383565,1176.383565,1040.105474,1040.105474,877.5650221
853.6201021,757.5373636,757.5373636,757.5373636,971.277836,971.277836,1056.085552,1176.222085,1176.222085,1039.962701,1039.962701,877.4445601
854.8024014,757.7453639,757.7453639,757.7453639,972.6230961,972.6230961,1057.548274,1176.545045,1176.545045,1040.248248,1040.248248,877.685484
855.0388613,757.3293632,757.3293632,757.3293632,972.8921482,972.8921482,1057.840819,1175.899124,1175.899124,1039.677154,1039.677154,877.2036363
856.2211605,757.3293632,757.3293632,757.3293632,974.2374083,974.2374083,1059.303541,1175.899124,1175.899124,1039.677154,1039.677154,877.2036363
856.2211605,756.8093622,756.8093622,756.8093622,974.2374083,974.2374083,1059.303541,1175.091723,1175.091723,1038.963286,1038.963286,876.6013268
856.6940802,756.9133624,756.9133624,756.9133624,974.7755124,974.7755124,1059.88863,1175.253204,1175.253204,1039.106059,1039.106059,876.7217887
857.8763796,757.5373636,757.5373636,757.5373636,976.1207726,976.1207726,1061.351352,1176.222085,1176.222085,1039.962701,1039.962701,877.4445601
860.2409782,757.4333634,757.4333634,757.4333634,978.8112929,978.8112929,1064.276797,1176.060605,1176.060605,1039.819927,1039.819927,877.3240982
859.0586789,757.7453639,757.7453639,757.7453639,977.4660327,977.4660327,1062.814075,1176.545045,1176.545045,1040.248248,1040.248248,877.685484
858.5857591,757.7453639,757.7453639,757.7453639,976.9279287,976.9279287,1062.228986,1176.545045,1176.545045,1040.248248,1040.248248,877.685484
860.0045183,757.5373636,757.5373636,757.5373636,978.5422408,978.5422408,1063.984253,1176.222085,1176.222085,1039.962701,1039.962701,877.4445601
858.822219,758.4733652,758.4733652,758.4733652,977.1969807,977.1969807,1062.52153,1177.675407,1177.675407,1041.247663,1041.247663,878.5287173
860.0045183,758.6813656,758.6813656,758.6813656,978.5422408,978.5422408,1063.984253,1177.998368,1177.998368,1041.53321,1041.53321,878.7696412
860.2409782,758.2653649,758.2653649,758.2653649,978.8112929,978.8112929,1064.276797,1177.352446,1177.352446,1040.962116,1040.962116,878.2877935
860.2409782,758.6813656,758.6813656,758.6813656,978.8112929,978.8112929,1064.276797,1177.998368,1177.998368,1041.53321,1041.53321,878.7696412
858.3492993,758.1613647,758.1613647,758.1613647,976.6588766,976.6588766,1061.936441,1177.190966,1177.190966,1040.819342,1040.819342,878.1673316
857.8763796,757.6413637,757.6413637,757.6413637,976.1207726,976.1207726,1061.351352,1176.383565,1176.383565,1040.105474,1040.105474,877.5650221
855.7482408,757.8493641,757.8493641,757.8493641,973.6993043,973.6993043,1058.718452,1176.706525,1176.706525,1040.391022,1040.391022,877.8059459
856.2211605,758.0573645,758.0573645,758.0573645,974.2374083,974.2374083,1059.303541,1177.029486,1177.029486,1040.676569,1040.676569,878.0468697
854.8024014,758.2653649,758.2653649,758.2653649,972.6230961,972.6230961,1057.548274,1177.352446,1177.352446,1040.962116,1040.962116,878.2877935
854.5659416,758.2653649,758.2653649,758.2653649,972.3540441,972.3540441,1057.25573,1177.352446,1177.352446,1040.962116,1040.962116,878.2877935
855.2753211,758.1613647,758.1613647,758.1613647,973.1612002,973.1612002,1058.133363,1177.190966,1177.190966,1040.819342,1040.819342,878.1673316
855.511781,758.0573645,758.0573645,758.0573645,973.4302522,973.4302522,1058.425908,1177.029486,1177.029486,1040.676569,1040.676569,878.0468697
857.4034599,758.369365,758.369365,758.369365,975.5826685,975.5826685,1060.766263,1177.513926,1177.513926,1041.104889,1041.104889,878.4082554
855.7482408,758.5773654,758.5773654,758.5773654,973.6993043,973.6993043,1058.718452,1177.836887,1177.836887,1041.390437,1041.390437,878.6491793
855.511781,758.5773654,758.5773654,758.5773654,973.4302522,973.4302522,1058.425908,1177.836887,1177.836887,1041.390437,1041.390437,878.6491793
855.7482408,758.889366,758.889366,758.889366,973.6993043,973.6993043,1058.718452,1178.321328,1178.321328,1041.818757,1041.818757,879.010565
854.8024014,758.7853658,758.7853658,758.7853658,972.6230961,972.6230961,1057.548274,1178.159848,1178.159848,1041.675984,1041.675984,878.8901031
856.2211605,758.6813656,758.6813656,758.6813656,974.2374083,974.2374083,1059.303541,1177.998368,1177.998368,1041.53321,1041.53321,878.7696412
858.1128394,758.0573645,758.0573645,758.0573645,976.3898246,976.3898246,1061.643897,1177.029486,1177.029486,1040.676569,1040.676569,878.0468697
859.0586789,757.9533643,757.9533643,757.9533643,977.4660327,977.4660327,1062.814075,1176.868006,1176.868006,1040.533795,1040.533795,877.9264078
859.2951388,757.8493641,757.8493641,757.8493641,977.7350848,977.7350848,1063.106619,1176.706525,1176.706525,1040.391022,1040.391022,877.8059459
858.5857591,758.0573645,758.0573645,758.0573645,976.9279287,976.9279287,1062.228986,1177.029486,1177.029486,1040.676569,1040.676569,878.0468697
861.1868177,758.369365,758.369365,758.369365,979.887501,979.887501,1065.446975,1177.513926,1177.513926,1041.104889,1041.104889,878.4082554
859.7680585,758.369365,758.369365,758.369365,978.2731888,978.2731888,1063.691708,1177.513926,1177.513926,1041.104889,1041.104889,878.4082554
861.6597374,758.2653649,758.2653649,758.2653649,980.4256051,980.4256051,1066.032064,1177.352446,1177.352446,1040.962116,1040.962116,878.2877935
860.477438,758.7853658,758.7853658,758.7853658,979.0803449,979.0803449,1064.569341,1178.159848,1178.159848,1041.675984,1041.675984,878.8901031
861.1868177,758.889366,758.889366,758.889366,979.887501,979.887501,1065.446975,1178.321328,1178.321328,1041.818757,1041.818757,879.010565
861.8961972,758.6813656,758.6813656,758.6813656,980.6946571,980.6946571,1066.324608,1177.998368,1177.998368,1041.53321,1041.53321,878.7696412
862.3691169,758.889366,758.889366,758.889366,981.2327612,981.2327612,1066.909697,1178.321328,1178.321328,1041.818757,1041.818757,879.010565
860.9503577,757.9533643,757.9533643,757.9533643,979.618449,979.618449,1065.15443,1176.868006,1176.868006,1040.533795,1040.533795,877.9264078
860.0045183,757.3293632,757.3293632,757.3293632,978.5422408,978.5422408,1063.984253,1175.899124,1175.899124,1039.677154,1039.677154,877.2036363
860.477438,758.5773654,758.5773654,758.5773654,979.0803449,979.0803449,1064.569341,1177.836887,1177.836887,1041.390437,1041.390437,878.6491793
858.822219,758.1613647,758.1613647,758.1613647,977.1969807,977.1969807,1062.52153,1177.190966,1177.190966,1040.819342,1040.819342,878.1673316
857.8763796,758.1613647,758.1613647,758.1613647,976.1207726,976.1207726,1061.351352,1177.190966,1177.190966,1040.819342,1040.819342,878.1673316
857.4034599,758.2653649,758.2653649,758.2653649,975.5826685,975.5826685,1060.766263,1177.352446,1177.352446,1040.962116,1040.962116,878.2877935
856.9305402,758.2653649,758.2653649,758.2653649,975.0445644,975.0445644,1060.181174,1177.352446,1177.352446,1040.962116,1040.962116,878.2877935
857.6399197,758.5773654,758.5773654,758.5773654,975.8517205,975.8517205,1061.058808,1177.836887,1177.836887,1041.390437,1041.390437,878.6491793
858.1128394,758.0573645,758.0573645,758.0573645,976.3898246,976.3898246,1061.643897,1177.029486,1177.029486,1040.676569,1040.676569,878.0468697
856.9305402,758.7853658,758.7853658,758.7853658,975.0445644,975.0445644,1060.181174,1178.159848,1178.159848,1041.675984,1041.675984,878.8901031
856.4576204,758.9933662,758.9933662,758.9933662,974.5064604,974.5064604,1059.596085,1178.482808,1178.482808,1041.961531,1041.961531,879.1310269
856.6940802,758.5773654,758.5773654,758.5773654,974.7755124,974.7755124,1059.88863,1177.836887,1177.836887,1041.390437,1041.390437,878.6491793
856.6940802,758.5773654,758.5773654,758.5773654,974.7755124,974.7755124,1059.88863,1177.836887,1177.836887,1041.390437,1041.390437,878.6491793
856.9305402,758.5773654,758.5773654,758.5773654,975.0445644,975.0445644,1060.181174,1177.836887,1177.836887,1041.390437,1041.390437,878.6491793
858.3492993,758.7853658,758.7853658,758.7853658,976.6588766,976.6588766,1061.936441,1178.159848,1178.159848,1041.675984,1041.675984,878.8901031
858.822219,758.889366,758.889366,758.889366,977.1969807,977.1969807,1062.52153,1178.321328,1178.321328,1041.818757,1041.818757,879.010565
859.5315986,758.889366,758.889366,758.889366,978.0041368,978.0041368,1063.399164,1178.321328,1178.321328,1041.818757,1041.818757,879.010565
860.2409782,758.6813656,758.6813656,758.6813656,978.8112929,978.8112929,1064.276797,1177.998368,1177.998368,1041.53321,1041.53321,878.7696412
860.477438,758.4733652,758.4733652,758.4733652,979.0803449,979.0803449,1064.569341,1177.675407,1177.675407,1041.247663,1041.247663,878.5287173
861.4232775,758.6813656,758.6813656,758.6813656,980.156553,980.156553,1065.739519,1177.998368,1177.998368,1041.53321,1041.53321,878.7696412
860.9503577,758.889366,758.889366,758.889366,979.618449,979.618449,1065.15443,1178.321328,1178.321328,1041.818757,1041.818757,879.010565
860.477438,759.2013665,759.2013665,759.2013665,979.0803449,979.0803449,1064.569341,1178.805769,1178.805769,1042.247078,1042.247078,879.3719507
861.8961972,759.0973664,759.0973664,759.0973664,980.6946571,980.6946571,1066.324608,1178.644289,1178.644289,1042.104304,1042.104304,879.2514888
860.7138979,759.2013665,759.2013665,759.2013665,979.3493969,979.3493969,1064.861886,1178.805769,1178.805769,1042.247078,1042.247078,879.3719507
858.822219,758.5773654,758.5773654,758.5773654,977.1969807,977.1969807,1062.52153,1177.836887,1177.836887,1041.390437,1041.390437,878.6491793
858.822219,758.2653649,758.2653649,758.2653649,977.1969807,977.1969807,1062.52153,1177.352446,1177.352446,1040.962116,1040.962116,878.2877935
857.8763796,758.0573645,758.0573645,758.0573645,976.1207726,976.1207726,1061.351352,1177.029486,1177.029486,1040.676569,1040.676569,878.0468697
857.6399197,757.6413637,757.6413637,757.6413637,975.8517205,975.8517205,1061.058808,1176.383565,1176.383565,1040.105474,1040.105474,877.5650221
857.167,757.8493641,757.8493641,757.8493641,975.3136165,975.3136165,1060.473719,1176.706525,1176.706525,1040.391022,1040.391022,877.8059459
852.9107225,758.2653649,758.2653649,758.2653649,970.4706799,970.4706799,1055.207918,1177.352446,1177.352446,1040.962116,1040.962116,878.2877935
853.3836422,758.0573645,758.0573645,758.0573645,971.0087839,971.0087839,1055.793007,1177.029486,1177.029486,1040.676569,1040.676569,878.0468697
854.5659416,757.4333634,757.4333634,757.4333634,972.3540441,972.3540441,1057.25573,1176.060605,1176.060605,1039.819927,1039.819927,877.3240982
856.4576204,757.225363,757.225363,757.225363,974.5064604,974.5064604,1059.596085,1175.737644,1175.737644,1039.53438,1039.53438,877.0831744
855.2753211,757.3293632,757.3293632,757.3293632,973.1612002,973.1612002,1058.133363,1175.899124,1175.899124,1039.677154,1039.677154,877.2036363
855.2753211,757.6413637,757.6413637,757.6413637,973.1612002,973.1612002,1058.133363,1176.383565,1176.383565,1040.105474,1040.105474,877.5650221
855.0388613,757.4333634,757.4333634,757.4333634,972.8921482,972.8921482,1057.840819,1176.060605,1176.060605,1039.819927,1039.819927,877.3240982
855.0388613,757.5373636,757.5373636,757.5373636,972.8921482,972.8921482,1057.840819,1176.222085,1176.222085,1039.962701,1039.962701,877.4445601
855.511781,757.225363,757.225363,757.225363,973.4302522,973.4302522,1058.425908,1175.737644,1175.737644,1039.53438,1039.53438,877.0831744
855.7482408,757.4333634,757.4333634,757.4333634,973.6993043,973.6993043,1058.718452,1176.060605,1176.060605,1039.819927,1039.819927,877.3240982
856.4576204,757.9533643,757.9533643,757.9533643,974.5064604,974.5064604,1059.596085,1176.868006,1176.868006,1040.533795,1040.533795,877.9264078
857.8763796,757.7453639,757.7453639,757.7453639,976.1207726,976.1207726,1061.351352,1176.545045,1176.545045,1040.248248,1040.248248,877.685484
857.8763796,757.7453639,757.7453639,757.7453639,976.1207726,976.1207726,1061.351352,1176.545045,1176.545045,1040.248248,1040.248248,877.685484
858.822219,757.3293632,757.3293632,757.3293632,977.1969807,977.1969807,1062.52153,1175.899124,1175.899124,1039.677154,1039.677154,877.2036363
858.822219,757.0173626,757.0173626,757.0173626,977.1969807,977.1969807,1062.52153,1175.414684,1175.414684,1039.248833,1039.248833,876.8422506
858.1128394,757.3293632,757.3293632,757.3293632,976.3898246,976.3898246,1061.643897,1175.899124,1175.899124,1039.677154,1039.677154,877.2036363
859.0586789,757.5373636,757.5373636,757.5373636,977.4660327,977.4660327,1062.814075,1176.222085,1176.222085,1039.962701,1039.962701,877.4445601
858.1128394,757.3293632,757.3293632,757.3293632,976.3898246,976.3898246,1061.643897,1175.899124,1175.899124,1039.677154,1039.677154,877.2036363
857.4034599,757.5373636,757.5373636,757.5373636,975.5826685,975.5826685,1060.766263,1176.222085,1176.222085,1039.962701,1039.962701,877.4445601
857.8763796,757.0173626,757.0173626,757.0173626,976.1207726,976.1207726,1061.351352,1175.414684,1175.414684,1039.248833,1039.248833,876.8422506
856.2211605,756.8093622,756.8093622,756.8093622,974.2374083,974.2374083,1059.303541,1175.091723,1175.091723,1038.963286,1038.963286,876.6013268
855.7482408,756.7053621,756.7053621,756.7053621,973.6993043,973.6993043,1058.718452,1174.930243,1174.930243,1038.820512,1038.820512,876.4808649
855.0388613,756.6013619,756.6013619,756.6013619,972.8921482,972.8921482,1057.840819,1174.768762,1174.768762,1038.677739,1038.677739,876.3604029
854.5659416,755.8733606,755.8733606,755.8733606,972.3540441,972.3540441,1057.25573,1173.638401,1173.638401,1037.678324,1037.678324,875.5171696
853.6201021,755.7693604,755.7693604,755.7693604,971.277836,971.277836,1056.085552,1173.476921,1173.476921,1037.53555,1037.53555,875.3967077
853.1471823,755.2493594,755.2493594,755.2493594,970.7397319,970.7397319,1055.500463,1172.66952,1172.66952,1036.821682,1036.821682,874.7943981
853.8565619,755.8733606,755.8733606,755.8733606,971.546888,971.546888,1056.378096,1173.638401,1173.638401,1037.678324,1037.678324,875.5171696
852.4378027,756.2893613,756.2893613,756.2893613,969.9325758,969.9325758,1054.622829,1174.284322,1174.284322,1038.249418,1038.249418,875.9990172
853.1471823,756.8093622,756.8093622,756.8093622,970.7397319,970.7397319,1055.500463,1175.091723,1175.091723,1038.963286,1038.963286,876.6013268
853.3836422,757.3293632,757.3293632,757.3293632,971.0087839,971.0087839,1055.793007,1175.899124,1175.899124,1039.677154,1039.677154,877.2036363
854.3294816,757.0173626,757.0173626,757.0173626,972.0849921,972.0849921,1056.963185,1175.414684,1175.414684,1039.248833,1039.248833,876.8422506
853.8565619,757.1213628,757.1213628,757.1213628,971.546888,971.546888,1056.378096,1175.576164,1175.576164,1039.391607,1039.391607,876.9627125
854.8024014,757.5373636,757.5373636,757.5373636,972.6230961,972.6230961,1057.548274,1176.222085,1176.222085,1039.962701,1039.962701,877.4445601
854.5659416,757.8493641,757.8493641,757.8493641,972.3540441,972.3540441,1057.25573,1176.706525,1176.706525,1040.391022,1040.391022,877.8059459
855.2753211,758.0573645,758.0573645,758.0573645,973.1612002,973.1612002,1058.133363,1177.029486,1177.029486,1040.676569,1040.676569,878.0468697
855.9847007,758.1613647,758.1613647,758.1613647,973.9683563,973.9683563,1059.010996,1177.190966,1177.190966,1040.819342,1040.819342,878.1673316
